PARTICIPANTIDENTIFIER,time,action,p_send
MDH-3605-0648,2024-07-01 19:00:00+00:00,0,0.15697619920948325
MDH-3608-0631,2024-07-01 21:00:00+00:00,0,0.04226271596140059
MDH-3614-0409,2024-07-01 20:00:00+00:00,0,0.19103559684550497
MDH-3621-9799,2024-07-01 19:00:00+00:00,0,0.15263544532407153
MDH-3628-9684,2024-07-01 19:00:00+00:00,0,0.15171459102287638
MDH-3633-8042,2024-07-01 20:00:00+00:00,1,0.3881726367196914
MDH-3641-8762,2024-07-01 20:00:00+00:00,0,0.04187822833944948
MDH-3652-1236,2024-07-01 20:00:00+00:00,0,0.15438143781288194
MDH-3654-0677,2024-07-01 20:00:00+00:00,0,0.34433281517203634
MDH-3675-8600,2024-07-01 20:00:00+00:00,0,0.1517438372779626
MDH-3690-5068,2024-07-01 19:00:00+00:00,0,0.24659110363525377
MDH-3710-0527,2024-07-01 20:00:00+00:00,0,0.34700679813799196
MDH-3740-5138,2024-07-01 21:00:00+00:00,0,0.2007981106646437
MDH-3745-0945,2024-07-01 19:00:00+00:00,1,0.8785857909935361
MDH-3812-2498,2024-07-01 20:00:00+00:00,0,0.3851415297380634
MDH-3814-8248,2024-07-01 23:00:00+00:00,0,0.03790789998687992
MDH-3817-8628,2024-07-01 20:00:00+00:00,1,0.8752265837969608
MDH-3870-1635,2024-07-01 21:00:00+00:00,0,0.3842033855655004
MDH-3874-8958,2024-07-01 22:00:00+00:00,0,0.04495010502975479
MDH-3877-3590,2024-07-01 20:00:00+00:00,1,0.14834359820643728
MDH-3881-7785,2024-07-01 20:00:00+00:00,1,0.30727359518169284
MDH-3893-6586,2024-07-01 22:00:00+00:00,0,0.34920072598801555
MDH-3897-9019,2024-07-01 19:00:00+00:00,0,0.042355437093585795
MDH-3898-2987,2024-07-01 20:00:00+00:00,0,0.039999966779847546
MDH-3904-2011,2024-07-01 20:00:00+00:00,0,0.3088342673071012
MDH-3945-1216,2024-07-01 20:00:00+00:00,1,0.7863318343313617
MDH-3968-1723,2024-07-01 19:00:00+00:00,1,0.7818711274085095
MDH-3970-6370,2024-07-01 20:00:00+00:00,0,0.1549236775992075
MDH-3995-4544,2024-07-01 20:00:00+00:00,1,0.2719936741930982
MDH-4007-4053,2024-07-01 19:00:00+00:00,0,0.34662130940586044
MDH-4008-6948,2024-07-01 20:00:00+00:00,0,0.3297750567798429
MDH-4011-4820,2024-07-01 21:00:00+00:00,0,0.044416450464928654
MDH-4025-7598,2024-07-01 21:00:00+00:00,0,0.03830054507848027
MDH-4030-7621,2024-07-01 21:00:00+00:00,1,0.7871521194628632
MDH-4035-1134,2024-07-01 20:00:00+00:00,1,0.8806638111629276
MDH-4045-5565,2024-07-01 20:00:00+00:00,0,0.34471676425423114
MDH-4048-4070,2024-07-01 19:00:00+00:00,0,0.04071722313289122
MDH-4055-8587,2024-07-01 20:00:00+00:00,0,0.11025892788464708
MDH-4078-9953,2024-07-01 20:00:00+00:00,0,0.29738693165417485
MDH-4137-4888,2024-07-01 19:00:00+00:00,0,0.11988688349678561
MDH-4143-2988,2024-07-01 20:00:00+00:00,0,0.3443445320011046
